,ip,nb_qm,ratio_digits_url,ratio_digits_host,length_words_raw,shortest_word_host,longest_words_raw,longest_word_path,avg_word_host,avg_word_path,phish_hints,google_index,status
4888,0,0,0.117647059,0.0,15,3,11,11,5.0,6.461538462,0,0,legitimate
4889,0,1,0.0,0.0,6,3,7,7,5.0,4.0,0,0,legitimate
4890,0,1,0.089285714,0.071428571,8,3,9,9,3.5,4.833333333,0,0,legitimate
4891,0,0,0.037037037,0.0,2,7,7,7,7.0,7.0,0,0,legitimate
4892,0,0,0.0,0.0,7,12,13,13,12.0,6.5,4,1,phishing
4893,0,0,0.048780488,0.153846154,5,3,6,6,4.0,5.666666667,0,0,legitimate
4894,0,0,0.0,0.0,2,10,18,0,14.0,0.0,0,1,phishing
4895,0,0,0.0,0.0,9,3,15,10,9.0,5.714285714,0,1,legitimate
4896,0,1,0.047619048,0.0,9,6,8,8,6.0,4.5,0,1,phishing
4897,0,0,0.0,0.0,8,3,10,8,6.5,5.166666667,0,1,legitimate
4898,0,0,0.109589041,0.0,11,3,10,10,4.5,4.555555556,0,1,legitimate
4899,0,0,0.0,0.0,7,3,12,8,7.5,4.8,3,1,phishing
4900,0,0,0.019230769,0.066666667,7,4,8,8,4.0,5.0,2,1,phishing
4901,0,0,0.0,0.0,1,11,11,0,11.0,0.0,0,0,legitimate
4902,0,0,0.0,0.0,2,8,13,0,10.5,0.0,0,1,legitimate
4903,0,0,0.015384615,0.04,7,3,17,9,10.0,5.6,0,0,legitimate
4904,0,0,0.0,0.0,2,3,15,0,9.0,0.0,0,0,legitimate
4905,1,1,0.3,0.0,4,10,32,32,10.0,15.0,0,1,phishing
4906,0,0,0.0,0.0,8,3,12,8,7.5,4.833333333,3,1,phishing
4907,0,0,0.0,0.0,3,3,7,0,5.0,0.0,0,0,legitimate
4908,0,0,0.0,0.0,2,3,16,0,9.5,0.0,0,0,legitimate
4909,0,0,0.0681818179999999,0.0,10,3,13,13,5.0,7.0,0,0,legitimate
4910,0,0,0.0,0.0,7,3,12,10,7.5,6.0,0,0,legitimate
4911,0,0,0.0,0.0,2,6,10,0,8.0,0.0,0,0,legitimate
4912,1,0,0.095890411,0.176470588,8,10,10,9,10.0,6.0,0,1,phishing
4913,0,0,0.0,0.0,6,3,8,8,3.666666667,6.0,0,1,legitimate
4914,1,1,0.045454545,0.0,8,5,43,43,5.5,16.83333333,0,0,phishing
4915,0,0,0.0,0.0,2,3,17,0,10.0,0.0,0,0,legitimate
4916,0,1,0.0,0.0,7,2,16,7,9.0,5.2,0,1,phishing
4917,0,0,0.0,0.0,3,2,15,0,7.0,0.0,1,1,phishing
4918,0,0,0.12244898,0.222222222,7,4,10,5,7.0,2.75,1,1,phishing
4919,0,0,0.0,0.0,2,8,15,0,11.5,0.0,0,1,phishing
4920,1,1,0.149253731,0.0,13,3,17,17,8.4,8.375,0,1,phishing
4921,0,0,0.0,0.0,2,3,15,0,9.0,0.0,0,0,legitimate
4922,1,0,0.204081633,0.322580645,5,1,14,9,6.0,9.0,0,1,phishing
4923,1,1,0.203703704,0.0,31,4,109,109,4.0,21.17857143,2,1,phishing
4924,0,0,0.074074074,0.0,15,3,12,12,6.0,5.384615385,0,0,legitimate
4925,0,0,0.0,0.0,2,3,5,0,4.0,0.0,0,0,legitimate
4926,0,0,0.032258065,0.041666667,2,9,10,0,9.5,0.0,0,0,legitimate
4927,0,0,0.0,0.0,1,7,7,0,7.0,0.0,0,0,legitimate
4928,0,0,0.0,0.0,3,3,17,14,10.0,14.0,0,0,legitimate
4929,0,0,0.0625,0.083333333,2,3,16,0,9.5,0.0,0,1,phishing
4930,1,0,0.281690141,0.434782609,6,3,32,6,13.33333333,5.0,0,1,phishing
4931,0,0,0.018181818,0.076923077,6,3,8,8,4.0,7.5,0,1,legitimate
4932,0,0,0.0,0.0,2,3,19,0,11.0,0.0,0,1,phishing
4933,0,0,0.083333333,0.142857143,3,4,12,6,8.0,6.0,0,1,phishing
4934,0,0,0.0,0.0,2,3,14,0,8.5,0.0,0,0,legitimate
4935,0,0,0.0,0.0,5,3,10,7,6.5,5.666666667,0,1,legitimate
4936,1,1,0.173076923,0.058823529,18,2,32,32,7.714285714,6.272727272999999,0,1,phishing
4937,0,0,0.0,0.0,1,6,6,0,6.0,0.0,0,0,legitimate
4938,0,0,0.0,0.0,5,3,11,8,7.0,5.666666667,1,1,phishing
4939,0,0,0.0,0.0,2,3,12,0,7.5,0.0,0,0,legitimate
4940,0,1,0.131578947,0.0,3,9,9,9,9.0,7.0,0,0,legitimate
4941,0,0,0.0,0.0,5,8,10,10,8.5,7.666666667,0,1,legitimate
4942,0,0,0.0,0.0,2,3,7,0,5.0,0.0,0,0,legitimate
4943,0,0,0.0,0.0,2,8,16,0,12.0,0.0,0,1,phishing
4944,0,0,0.0,0.0,2,3,10,0,6.5,0.0,0,0,legitimate
4945,1,0,0.115942029,0.0,8,4,20,20,6.0,6.6,0,1,phishing
4946,0,0,0.0,0.0,5,9,9,8,9.0,4.5,1,1,phishing
4947,0,0,0.027027027,0.0,5,6,7,7,6.0,4.0,0,1,phishing
4948,0,0,0.09375,0.0,9,9,9,8,9.0,4.375,1,0,legitimate
4949,0,1,0.0,0.0,16,3,14,13,8.5,5.285714286,4,1,phishing
4950,0,0,0.0,0.0,1,12,12,0,12.0,0.0,0,0,legitimate
4951,0,0,0.0,0.0,2,4,4,3,4.0,3.0,0,1,phishing
4952,0,0,0.141025641,0.0,8,3,17,16,10.0,6.666666667,0,1,phishing
4953,0,0,0.0,0.0,2,8,11,0,9.5,0.0,1,1,phishing
4954,0,0,0.083333333,0.0,6,3,10,6,5.666666667,5.0,0,1,legitimate
4955,0,0,0.041666667,0.0,5,6,8,7,7.0,6.0,0,1,phishing
4956,0,0,0.0,0.0,5,6,14,7,10.0,4.666666667,3,1,phishing
4957,0,0,0.0,0.0,10,3,9,9,4.25,6.166666667,0,0,legitimate
4958,0,0,0.0,0.0,2,11,13,0,12.0,0.0,0,1,phishing
4959,0,0,0.0,0.0,3,3,6,6,4.5,6.0,1,1,phishing
4960,1,1,0.1484375,0.0,13,3,17,17,8.4,7.375,0,1,phishing
4961,0,0,0.0,0.0,1,11,11,0,11.0,0.0,0,1,phishing
4962,0,0,0.046511628,0.0,4,6,13,13,6.0,7.333333333,1,1,phishing
4963,0,0,0.0,0.0,7,3,10,8,6.5,7.2,0,0,legitimate
4964,1,1,0.3125,0.272727273,6,7,32,32,8.5,11.5,0,1,phishing
4965,1,2,0.042253521,0.7857142859999999,80,2,10,10,2.75,4.381578947,3,1,phishing
4966,0,0,0.0,0.0,7,3,7,5,4.8,4.5,2,1,phishing
4967,0,2,0.009345794,0.0,18,3,9,9,4.5,4.125,2,1,phishing
4968,1,1,0.25,0.7692307690000001,14,2,6,6,2.5,2.4,1,1,phishing
4969,0,0,0.0,0.0,6,3,8,8,4.5,6.0,0,1,phishing
4970,0,0,0.0,0.0,2,8,16,0,12.0,0.0,0,1,phishing
4971,0,0,0.0,0.0,2,3,3,0,3.0,0.0,0,0,legitimate
4972,0,0,0.027777778,0.035714286,2,11,12,0,11.5,0.0,1,1,phishing
4973,0,0,0.0,0.0,3,3,16,16,7.5,16.0,0,1,legitimate
4974,0,0,0.0,0.0,1,11,11,0,11.0,0.0,0,0,legitimate
4975,0,0,0.115384615,0.0,3,1,8,8,2.5,8.0,0,1,phishing
4976,1,1,0.465608466,0.0,8,3,72,72,3.0,23.42857143,1,1,phishing
4977,0,0,0.139534884,0.0,6,2,8,6,5.0,4.5,0,1,legitimate
4978,0,0,0.102941176,0.0,9,14,14,6,14.0,4.25,0,1,phishing
4979,0,0,0.0,0.0,2,11,11,5,11.0,5.0,0,1,phishing
4980,0,0,0.0,0.0,6,3,9,9,5.5,5.0,0,0,legitimate
4981,0,0,0.05,0.1875,7,12,12,8,12.0,5.0,3,1,phishing
4982,0,0,0.0862068969999999,0.0,7,3,12,12,4.0,6.6,0,1,legitimate
4983,0,0,0.0,0.0,4,3,10,8,6.5,7.0,0,0,legitimate
4984,0,0,0.0,0.0,2,3,14,0,8.5,0.0,0,0,legitimate
4985,0,0,0.0,0.0,3,3,7,2,5.0,2.0,0,0,legitimate
4986,0,0,0.0,0.0,2,7,11,0,9.0,0.0,0,0,legitimate
4987,0,0,0.025,0.0,6,3,7,7,4.5,3.75,0,0,legitimate
4988,0,0,0.01754386,0.0,6,10,12,12,10.0,6.2,0,1,phishing
4989,0,0,0.0,0.0,6,2,13,13,5.5,7.0,0,0,legitimate
4990,0,0,0.0,0.0,7,7,12,12,7.0,6.0,3,1,phishing
4991,0,0,0.075,0.09375,2,13,14,0,13.5,0.0,0,1,phishing
4992,1,1,0.202702703,0.0,5,7,32,32,7.0,12.25,0,1,phishing
4993,0,0,0.0,0.0,3,3,13,13,6.5,13.0,0,1,legitimate
4994,0,0,0.0,0.0,2,3,7,0,5.0,0.0,0,0,legitimate
4995,0,0,0.0,0.0,3,16,16,6,16.0,5.0,0,1,phishing
4996,0,0,0.041666667,0.107142857,9,4,13,7,7.333333333,5.0,2,1,phishing
4997,0,1,0.038461538,0.06779661,14,1,16,8,6.125,4.666666667,0,1,phishing
4998,0,0,0.0,0.0,5,1,11,11,4.0,7.5,0,1,legitimate
4999,0,0,0.0,0.0,2,8,30,0,19.0,0.0,1,0,phishing
5000,0,0,0.0,0.0,5,12,12,6,12.0,5.0,0,0,phishing
5001,0,0,0.0,0.0,2,6,7,0,6.5,0.0,0,0,legitimate
5002,0,0,0.0,0.0,5,4,8,8,5.0,5.666666667,0,0,legitimate
5003,0,0,0.0,0.0,5,2,10,10,5.5,7.0,0,0,legitimate
5004,0,0,0.0,0.0,8,3,8,8,5.5,4.166666667,2,1,phishing
5005,0,0,0.0,0.0,3,3,13,7,8.0,7.0,0,1,legitimate
5006,0,0,0.033333333,0.0,9,3,12,12,6.0,4.0,0,1,legitimate
5007,0,0,0.029411765,0.04,2,8,12,0,10.0,0.0,0,1,phishing
5008,0,0,0.0,0.0,2,19,19,2,19.0,2.0,0,0,legitimate
5009,0,0,0.0,0.0,8,3,15,8,9.0,5.666666667,0,1,legitimate
5010,0,0,0.073170732,0.09375,2,13,14,0,13.5,0.0,0,1,phishing
5011,0,0,0.0,0.0,2,4,7,0,5.5,0.0,0,0,phishing
5012,0,0,0.046875,0.0,7,16,16,9,16.0,5.333333333,2,1,phishing
5013,1,1,0.337209302,0.142857143,8,4,32,32,4.5,9.666666667,0,1,phishing
5014,0,0,0.134328358,0.0,10,3,8,8,3.333333333,5.285714286,0,1,legitimate
5015,0,0,0.0,0.0,7,10,11,11,10.0,6.833333333,0,1,legitimate
5016,1,1,0.173228346,0.0,13,3,17,17,8.4,7.375,0,1,phishing
5017,0,0,0.0,0.0,10,2,10,10,2.666666667,4.857142857,0,1,legitimate
5018,0,0,0.0,0.0,2,3,8,0,5.5,0.0,0,0,legitimate
5019,1,0,0.506493506,0.0,7,11,14,14,11.0,8.166666667000001,1,1,phishing
5020,1,0,0.4,0.0,15,3,17,17,5.0,9.153846154,1,1,phishing
5021,0,0,0.163636364,0.166666667,8,1,7,6,4.5,5.0,0,1,phishing
5022,0,0,0.035714286,0.033333333,5,2,17,17,5.75,17.0,0,1,phishing
5023,0,0,0.0,0.0,3,13,13,7,13.0,5.5,0,1,phishing
5024,0,0,0.0,0.0,2,8,22,0,15.0,0.0,0,0,legitimate
5025,1,0,0.322580645,0.7692307690000001,10,2,5,5,2.5,3.0,0,1,phishing
5026,0,0,0.0,0.0,3,4,8,2,6.0,2.0,0,1,phishing
5027,0,0,0.0,0.0,3,3,4,0,3.666666667,0.0,0,0,legitimate
5028,0,0,0.102564103,0.0,5,3,8,7,5.5,4.333333333,0,0,legitimate
5029,1,1,0.168141593,0.0,9,6,17,17,10.0,10.71428571,0,1,phishing
5030,0,0,0.260869565,0.4,3,2,4,0,3.0,0.0,0,0,legitimate
5031,0,1,0.0,0.0,8,15,15,11,15.0,5.428571429,2,1,phishing
5032,0,0,0.0,0.0,2,8,20,0,14.0,0.0,0,1,phishing
5033,0,0,0.0,0.0,4,3,12,9,7.5,8.5,0,1,legitimate
5034,0,0,0.035714286,0.0,2,7,8,8,7.0,8.0,0,1,phishing
5035,0,0,0.0,0.0,3,3,19,0,12.33333333,0.0,0,1,phishing
5036,1,0,0.072916667,0.0,11,3,13,12,8.0,6.444444444,0,0,legitimate
5037,0,0,0.0,0.0,7,9,12,12,9.0,5.333333333,3,1,phishing
5038,1,0,0.144736842,0.0,7,3,15,15,8.4,8.5,0,1,phishing
5039,0,0,0.0,0.0,4,7,17,13,11.33333333,13.0,0,0,legitimate
5040,0,0,0.106382979,0.142857143,3,4,29,29,4.0,15.0,0,1,phishing
5041,1,0,0.369230769,0.393442623,9,1,61,0,12.11111111,0.0,0,1,phishing
5042,0,0,0.0,0.0,7,11,11,8,11.0,5.833333333,0,1,legitimate
5043,0,0,0.0,0.0,4,13,13,8,13.0,6.0,0,1,legitimate
5044,0,0,0.0,0.0,3,4,12,0,7.0,0.0,0,1,phishing
5045,0,0,0.0123456789999999,0.0,12,3,8,8,5.5,4.7,0,1,legitimate
5046,0,0,0.0,0.0,6,2,10,10,5.0,5.25,0,0,legitimate
5047,0,0,0.0,0.0,2,3,6,0,4.5,0.0,0,0,legitimate
5048,0,0,0.0,0.0,4,3,15,5,9.0,4.5,1,1,phishing
5049,0,0,0.0,0.0,3,3,4,2,3.5,2.0,0,1,legitimate
5050,1,0,0.188679245,0.0,10,3,32,32,7.0,9.0,3,1,phishing
5051,1,0,0.0681818179999999,0.12,6,1,8,7,4.5,4.5,2,1,phishing
5052,0,0,0.025974026,0.0,13,3,8,8,4.5,3.909090909,0,0,legitimate
5053,0,0,0.0,0.0,2,7,10,10,7.0,10.0,0,0,legitimate
5054,0,0,0.1785714289999999,0.0,5,4,13,13,8.0,8.666666667000001,0,1,phishing
5055,0,0,0.0,0.0,11,3,12,12,5.5,6.333333333,0,0,legitimate
5056,0,0,0.0,0.0,15,3,12,12,3.0,4.461538462,0,1,legitimate
5057,0,1,0.046511628,0.0,5,3,11,11,5.0,5.666666667,0,0,legitimate
5058,0,0,0.063063063,0.0,17,3,12,12,3.0,4.933333333,0,1,legitimate
5059,0,0,0.047058824,0.0,15,3,7,7,4.666666667,3.75,0,0,legitimate
5060,0,0,0.072289157,0.0,12,5,13,5,9.0,3.666666667,0,1,legitimate
5061,0,0,0.083333333,0.192307692,6,4,9,9,6.666666667,7.666666667,0,1,phishing
5062,0,0,0.0,0.0,9,3,12,12,5.5,5.428571429,0,0,legitimate
5063,0,0,0.0,0.0,1,9,9,0,9.0,0.0,0,0,phishing
5064,0,0,0.0,0.0,1,7,7,0,7.0,0.0,0,0,legitimate
5065,0,0,0.0,0.0,7,3,9,9,4.5,7.0,0,0,legitimate
5066,1,1,0.273764259,0.0,20,3,64,64,7.5,12.11111111,3,1,phishing
5067,0,0,0.0,0.0,6,7,8,8,7.5,6.75,1,0,legitimate
5068,0,0,0.142857143,0.0,4,2,139,139,3.5,72.5,0,1,phishing
5069,0,0,0.0,0.0,3,4,11,0,6.333333333,0.0,1,0,phishing
5070,0,0,0.0,0.0,5,3,12,12,7.0,10.0,0,1,legitimate
5071,0,0,0.0,0.0,5,3,6,5,4.5,4.333333333,0,1,legitimate
5072,0,0,0.0,0.0,3,3,8,5,5.5,5.0,0,1,legitimate
5073,1,1,0.132352941,0.0,13,3,17,17,8.4,8.375,0,1,phishing
5074,0,0,0.042857143,0.075,10,1,9,7,5.166666667,4.75,3,1,phishing
5075,0,0,0.0,0.0,2,3,13,0,8.0,0.0,0,0,legitimate
5076,0,0,0.090909091,0.0,8,4,44,44,5.0,11.66666667,1,1,phishing
5077,0,0,0.0,0.0,7,9,10,10,9.5,7.0,1,1,legitimate
5078,0,0,0.112676056,0.126984127,5,2,41,0,11.2,0.0,0,1,phishing
5079,0,0,0.019607843,0.032258065,5,6,10,6,8.333333332999999,5.5,0,1,phishing
5080,0,0,0.0,0.0,7,3,8,0,5.571428571,0.0,0,1,phishing
5081,0,0,0.0,0.0,12,3,9,9,5.5,4.6,0,1,legitimate
5082,0,0,0.037735849,0.0,6,3,13,7,8.0,5.25,0,1,phishing
5083,0,0,0.056818182,0.0,10,3,15,15,6.5,6.75,0,0,legitimate
5084,0,0,0.0,0.0,3,5,11,0,7.333333333,0.0,0,1,phishing
5085,0,0,0.024390244,0.0,3,3,16,8,9.5,8.0,0,1,phishing
5086,0,0,0.0,0.0,10,10,22,8,16.0,5.5,3,1,phishing
5087,0,0,0.247933884,0.0,32,5,6,5,5.5,2.166666667,2,1,phishing
5088,0,0,0.0,0.0,6,3,10,6,6.5,4.75,0,0,legitimate
5089,0,0,0.125,0.0,4,4,5,4,4.5,4.0,0,1,legitimate
5090,0,0,0.0,0.0,6,3,14,14,6.5,9.0,0,0,legitimate
5091,0,0,0.033898305,0.0,6,3,10,10,5.666666667,8.333333332999999,0,1,legitimate
5092,0,1,0.073825503,0.0,17,3,42,42,6.0,7.2,2,1,phishing
5093,0,0,0.029411765,0.0,3,3,10,10,5.0,10.0,0,0,phishing
5094,0,0,0.0,0.0,8,3,17,12,10.0,10.66666667,0,0,legitimate
5095,0,0,0.0,0.0,3,3,17,13,10.0,13.0,0,0,legitimate
5096,1,1,0.260606061,0.0,17,3,30,30,5.5,8.333333332999999,1,1,phishing
5097,0,0,0.0,0.0,4,3,16,9,9.5,6.5,0,0,legitimate
5098,0,0,0.0,0.0,2,3,12,0,7.5,0.0,0,0,legitimate
5099,0,0,0.052631579,0.0,2,3,5,5,3.0,5.0,0,1,phishing
5100,0,1,0.093023256,0.0,4,10,12,12,10.0,6.333333333,0,1,phishing
5101,1,0,0.079096045,0.0,19,3,24,24,13.5,7.117647058999999,4,1,phishing
5102,1,1,0.241071429,0.0,13,6,18,18,6.0,6.583333333,1,1,phishing
5103,0,0,0.0,0.0,2,3,6,0,4.5,0.0,0,0,legitimate
5104,1,0,0.318181818,0.259259259,8,2,12,8,7.333333333,5.4,0,1,phishing
5105,0,0,0.0,0.0,2,3,10,0,6.5,0.0,0,0,legitimate
5106,0,0,0.0,0.0,5,3,17,0,8.0,0.0,0,1,phishing
5107,1,0,0.43697479,0.142857143,7,3,49,49,4.5,18.6,1,1,phishing
5108,0,0,0.0,0.0,2,6,8,0,7.0,0.0,0,1,phishing
5109,1,0,0.144736842,0.0,7,3,15,15,8.4,8.5,0,1,phishing
5110,0,0,0.0,0.0,11,7,10,10,7.5,5.777777778,0,1,legitimate
5111,0,0,0.0,0.0,4,6,6,5,6.0,4.0,1,1,phishing
5112,0,0,0.0,0.0,2,8,10,0,9.0,0.0,1,1,phishing
5113,0,0,0.0,0.0,2,3,16,0,9.5,0.0,0,0,legitimate
5114,0,0,0.0,0.0,1,17,17,0,17.0,0.0,0,0,legitimate
5115,1,1,0.1755725189999999,0.0,14,3,17,17,7.5,7.375,0,1,phishing
5116,0,0,0.0,0.0,3,3,5,0,3.666666667,0.0,0,0,legitimate
5117,0,1,0.106463878,0.0,9,9,200,200,10.0,31.85714286,0,1,phishing
5118,0,0,0.03125,0.0,3,4,8,8,5.0,8.0,0,1,legitimate
5119,1,0,0.278481013,0.0,7,3,32,32,5.666666667,11.0,0,1,phishing
5120,0,0,0.0,0.0,6,6,7,7,6.0,4.6,1,1,phishing
5121,0,0,0.0,0.0,1,5,5,0,5.0,0.0,0,0,legitimate
5122,1,1,0.218487395,0.0,12,3,17,17,8.75,7.375,0,1,phishing
5123,0,0,0.0,0.0,8,3,11,9,7.0,5.0,1,1,phishing
5124,1,1,0.166666667,0.0,12,3,17,17,8.4,8.142857142999999,0,1,phishing
5125,0,0,0.042553191,0.125,5,3,12,12,5.5,6.666666667,1,1,phishing
5126,0,0,0.0,0.0,7,3,15,7,9.0,5.6,0,1,legitimate
5127,1,1,0.203125,0.0,7,3,15,15,4.5,7.4,0,0,legitimate
5128,1,0,0.150943396,0.0,10,15,32,32,15.0,7.555555556,4,1,phishing
5129,0,0,0.151515152,0.0,4,3,8,5,5.5,3.0,0,0,legitimate
5130,0,0,0.0,0.0,1,15,15,0,15.0,0.0,0,0,legitimate
5131,0,0,0.0,0.0,2,3,14,0,8.5,0.0,0,0,legitimate
5132,0,0,0.0,0.0,3,8,9,0,8.333333332999999,0.0,0,1,phishing
5133,0,0,0.0,0.0,2,8,12,0,10.0,0.0,0,1,phishing
5134,0,0,0.0,0.0,6,2,19,8,9.333333333,7.0,0,0,phishing
5135,0,0,0.037037037,0.0625,3,3,8,2,5.5,2.0,0,1,phishing
5136,0,0,0.0,0.0,9,7,7,7,7.0,4.25,4,1,phishing
5137,0,0,0.0,0.0,2,3,17,0,10.0,0.0,0,0,legitimate
5138,0,0,0.0,0.0,2,5,11,0,8.0,0.0,0,0,phishing
5139,0,0,0.0,0.0,11,3,12,10,7.5,6.555555556,1,1,phishing
5140,0,0,0.054054054,0.068965517,2,11,13,0,12.0,0.0,1,1,phishing
5141,1,0,0.278688525,0.451612903,7,8,23,23,12.5,15.6,1,1,phishing
5142,0,0,0.028985507,0.0,10,3,11,11,5.5,4.625,0,1,legitimate
5143,0,0,0.0,0.0,7,3,20,17,11.5,11.4,0,0,legitimate
5144,0,0,0.047619048,0.060606061,2,3,25,0,14.0,0.0,0,0,legitimate
5145,0,0,0.0,0.0,2,3,13,0,8.0,0.0,0,0,legitimate
5146,0,0,0.0,0.0,6,3,10,10,6.0,7.5,0,0,legitimate
5147,0,0,0.0,0.0,2,3,9,0,6.0,0.0,0,0,legitimate
5148,0,0,0.029850746,0.0,7,3,12,12,6.5,7.4,0,1,legitimate
5149,0,0,0.008928571,0.083333333,11,1,13,13,2.0,9.333333333,2,1,phishing
5150,0,0,0.0,0.0,4,3,9,5,6.0,4.0,0,0,legitimate
5151,0,0,0.16,0.0,2,3,11,11,3.0,11.0,0,1,phishing
5152,0,0,0.0,0.0,1,7,7,0,7.0,0.0,0,0,legitimate
5153,1,1,0.3527272729999999,0.0,64,5,64,64,10.0,7.322580645,1,1,legitimate
5154,0,0,0.0,0.0,2,2,3,0,2.5,0.0,0,0,legitimate
5155,0,0,0.0,0.0,5,3,8,7,5.0,5.0,0,1,legitimate
5156,0,0,0.0,0.0,3,3,9,0,5.666666667,0.0,0,0,legitimate
5157,0,0,0.074626866,0.0,8,3,12,12,5.0,6.5,0,0,legitimate
5158,0,0,0.109090909,0.0,7,3,9,8,6.0,5.2,0,0,legitimate
5159,1,0,0.159090909,0.0,6,2,8,7,5.0,4.75,0,1,legitimate
5160,0,0,0.176470588,0.24,4,1,9,0,4.5,0.0,0,1,phishing
5161,0,0,0.070175439,0.0,5,7,9,9,7.0,6.75,0,0,legitimate
5162,0,0,0.046875,0.0,4,3,28,28,7.0,28.0,0,1,legitimate
5163,0,0,0.0,0.0,7,2,9,5,5.5,3.0,0,0,legitimate
5164,0,0,0.0,0.0,3,11,11,8,11.0,7.0,0,0,legitimate
5165,0,1,0.078651685,0.0,8,3,40,40,7.5,9.166666667,0,0,phishing
5166,0,1,0.010989011,0.0,10,3,30,30,3.5,7.875,0,0,legitimate
5167,0,0,0.058823529,0.0,11,2,12,12,4.666666667,6.25,0,0,legitimate
5168,0,0,0.131147541,0.0,9,3,13,7,8.0,3.571428571,0,0,legitimate
5169,0,0,0.0,0.0,6,3,7,7,4.5,4.0,3,1,phishing
5170,0,0,0.116666667,0.0,7,11,11,7,11.0,5.333333333,0,0,legitimate
5171,0,1,0.109375,0.066666667,10,5,8,8,5.0,4.125,0,1,legitimate
5172,1,0,0.209876543,0.0,5,3,32,32,11.0,14.66666667,0,1,phishing
5173,0,0,0.0,0.0,4,3,10,9,6.5,7.5,0,0,legitimate
5174,0,0,0.0,0.0,2,6,44,0,25.0,0.0,1,1,phishing
5175,0,0,0.0,0.0,4,3,12,12,4.5,8.0,0,0,legitimate
5176,1,0,0.191666667,0.0,11,11,32,32,11.0,8.8,3,1,phishing
5177,0,0,0.0,0.0,2,3,14,0,8.5,0.0,0,0,legitimate
5178,1,2,0.248366013,0.0,24,8,17,17,8.0,4.739130435,0,1,phishing
5179,0,0,0.0,0.0,7,3,18,11,10.5,7.0,0,0,legitimate
5180,0,0,0.0,0.0,2,3,8,0,5.5,0.0,0,0,legitimate
5181,0,1,0.109195402,0.076923077,19,2,31,31,11.0,6.5625,0,1,phishing
5182,1,0,0.135416667,0.0,16,3,11,11,4.5,4.285714286,0,0,legitimate
5183,1,1,0.297619048,0.272727273,6,7,32,32,8.5,12.5,0,1,phishing
5184,0,0,0.0,0.0,4,9,9,4,9.0,3.0,0,1,phishing
5185,0,0,0.0,0.0,3,3,6,0,4.666666667,0.0,0,0,legitimate
5186,0,1,0.037735849,0.0,8,3,11,6,7.0,3.5,0,1,legitimate
5187,0,0,0.0,0.0,2,3,15,0,9.0,0.0,0,0,legitimate
5188,0,0,0.0,0.0,3,3,17,8,10.0,8.0,0,0,legitimate
5189,0,0,0.0,0.0,4,3,11,6,7.0,6.0,0,0,legitimate
5190,0,0,0.0,0.0,3,3,8,0,5.0,0.0,0,0,legitimate
5191,0,0,0.024390244,0.03030303,5,2,9,0,4.8,0.0,0,1,phishing
5192,0,1,0.046511628,0.0,5,3,11,11,5.0,5.666666667,0,0,legitimate
5193,1,0,0.112359551,0.0,12,3,16,15,9.5,4.8,3,1,phishing
5194,1,1,0.12,0.0,12,3,17,17,8.4,8.142857142999999,0,1,phishing
5195,0,0,0.0,0.0,2,3,7,0,5.0,0.0,0,0,legitimate
5196,0,0,0.0,0.0,3,3,14,14,5.5,14.0,0,0,legitimate
5197,0,0,0.0,0.0,3,2,6,0,3.666666667,0.0,0,0,legitimate
5198,0,0,0.0,0.0,2,2,14,14,2.0,14.0,0,1,phishing
5199,0,0,0.0,0.0,3,3,22,9,12.5,9.0,0,1,phishing
5200,0,1,0.020833333,0.0,7,3,8,1,5.6,1.0,0,1,phishing
5201,0,0,0.0,0.0,5,3,13,8,8.0,4.333333333,0,0,legitimate
5202,0,0,0.123076923,0.0,8,11,11,7,11.0,4.571428571,0,1,phishing
5203,1,0,0.147058824,0.0,6,3,15,15,8.75,8.5,0,1,phishing
5204,0,0,0.078431373,0.0,6,3,12,6,7.5,4.5,0,0,legitimate
5205,0,0,0.163934426,0.0,5,4,17,13,10.5,8.666666667000001,0,1,phishing
5206,0,0,0.0,0.0,2,3,8,0,5.5,0.0,0,0,legitimate
5207,0,0,0.0,0.0,3,3,17,4,10.0,4.0,0,0,legitimate
5208,0,0,0.0,0.0,2,3,10,0,6.5,0.0,0,0,legitimate
5209,0,0,0.0,0.0,6,3,20,9,11.5,6.75,1,1,legitimate
5210,0,0,0.0,0.0,2,6,10,0,8.0,0.0,0,0,phishing
5211,0,1,0.105263158,0.142857143,8,3,11,11,4.5,5.0,1,1,phishing
5212,0,0,0.0,0.0,2,1,6,0,3.5,0.0,0,0,legitimate
5213,0,0,0.033333333,0.043478261,2,8,10,0,9.0,0.0,0,1,phishing
5214,1,1,0.177777778,0.0,6,3,44,44,6.0,15.25,0,0,legitimate
5215,0,0,0.057971014,0.0,11,2,8,8,4.333333333,4.375,0,0,legitimate
5216,0,0,0.0,0.0,7,3,13,13,8.0,6.6,0,0,legitimate
5217,0,1,0.0,0.0,5,3,11,11,5.0,5.666666667,0,0,legitimate
5218,0,0,0.0,0.0,3,7,7,6,7.0,6.0,0,0,legitimate
5219,0,0,0.055555556,0.074074074,2,8,14,0,11.0,0.0,0,1,phishing
5220,0,0,0.0,0.0,2,3,9,0,6.0,0.0,0,0,legitimate
5221,0,0,0.0,0.0,2,3,12,0,7.5,0.0,0,1,phishing
5222,1,0,0.479591837,0.0,15,11,12,12,11.0,4.428571429,0,1,phishing
5223,1,0,0.185185185,0.0,5,3,32,32,11.0,14.66666667,0,1,phishing
